,법정동,축종,발생두수(마리)
7488,5013025327,돼지,6
7489,4713038025,소,2
7490,4159041038,사슴,2
7491,4415025038,소,1
7492,4518037030,소,1
7493,4671025035,소,4
7494,4155035022,소,1
7495,4278031022,소,1
7496,4580034025,소,1
7497,4122025629,사슴,9
7498,4580034025,소,1
7499,4579033025,소,3
7500,4773039044,소,1
7501,4150036027,소,4
7502,4721039028,소,10
7503,4723031031,소,1
7504,4278031022,소,1
7505,4122025625,사슴,9
7506,4122035027,사슴,2
7507,4713038025,소,1
7508,4155035022,소,1
7509,4579031024,소,6
7510,2714010700,소,1
7511,4825031031,닭,30
7512,4415012600,사슴,1
7513,4150036027,소,1
7514,4671025035,소,1
7515,4721032023,소,1
7516,4377035022,소,1
7517,4827035029,소,1
7518,4677032023,소,2
7519,4518040025,닭,7000
7520,4888025023,소,2
7521,4681034025,닭,2700
7522,4122035028,사슴,6
7523,4122035028,사슴,6
7524,4888025023,소,1
7525,4481038024,소,3
7526,4729033023,소,1
7527,4480031021,소,7
7528,4480031033,소,1
7529,4372033022,소,1
7530,4373025033,소,1
7531,4721039028,소,1
7532,4677032023,소,3
7533,4683034024,닭,10000
7534,5011025329,돼지,2
7535,4180025024,소,1
7536,2871034021,돼지,5
7537,2871032026,돼지,4
7538,2824512200,소,1
7539,2771037026,소,2
7540,4415025025,소,3
7541,4521034030,닭,200
7542,4687033032,소,9
7543,4713025322,소,1
7544,5011025025,돼지,5
7545,4886038023,소,4
7546,4157025626,소,1
7547,4677035027,소,1
7548,2824512200,소,1
7549,4155036024,소,1
7550,4713025626,소,12
7551,2871034021,돼지,2
7552,4683031028,오리,60
7553,4831011300,소,1
7554,3611038028,소,4
7555,4725011500,닭,8000
7556,4687033032,소,2
7557,4518036026,소,2
7558,4155036024,소,1
7559,2871032024,소,4
7560,4423036021,소,1
7561,2824512200,소,1
7562,4157025626,소,1
7563,4413131025,소,2
7564,4725034029,소,1
7565,4717033027,소,1
7566,4886038021,소,1
7567,5013025023,돼지,2
7568,4519047026,소,1
7569,4713025625,소,2
7570,4580038027,소,2
7571,4683033031,오리,33000
7572,4782032033,소,1
7573,4721039029,소,1
7574,3611038028,소,1
7575,4721039028,소,1
7576,4415025025,소,1
7577,2871033025,소,32
7578,2824512200,소,5
7579,4686032031,소,10
7580,4721034021,소,1
7581,4372038533,소,1
7582,4729012000,소,1
7583,4725035028,소,4
7584,4725043026,닭,40000
7585,2824512200,소,1
7586,4683033024,소,1
7587,4683033026,소,3
7588,4679032023,소,2
7589,4683035028,소,2
7590,4679037026,소,2
7591,4617031026,소,6
7592,4683033032,오리,180
7593,4683033032,오리,100
7594,4167010100,사슴,5
7595,4617036035,소,23
7596,4617035025,소,3
7597,4683033024,소,1
7598,4423032029,소,5
7599,4679037026,소,1
7600,4617032022,소,38
7601,4617031026,사슴,13
7602,4423036021,소,1
7603,4721034021,소,1
7604,4773042033,소,2
7605,4427039028,소,1
7606,4519038021,소,8
7607,4418033026,소,3
7608,4418033021,소,2
7609,4713025321,소,9
7610,4155036024,소,47
7611,4418033025,소,9
7612,4790040028,소,3
7613,4420035028,소,1
7614,4683031029,오리,6
7615,4713025326,소,13
7616,4163033023,오리,5
7617,4163033023,오리,1
7618,4155036024,소,1
7619,2771025025,소,9
7620,4688025022,소,1
7621,4725035028,소,1
7622,4518038025,소,7
7623,4882025032,소,3
7624,4687025031,소,1
7625,4825034025,소,13
7626,4481025321,소,1
7627,4519038021,소,1
7628,4420035028,소,1
7629,4683031026,오리,6
7630,4687025029,소,1
7631,4729031026,소,26
7632,4713034021,소,2
7633,4157025626,소,1
7634,4790040028,소,1
7635,4217013000,소,3
7636,4182025032,소,1
7637,4882025032,소,4
7638,4723013000,소,1
7639,4831035029,소,55
7640,4687025029,소,1
7641,2920013200,소,1
7642,4617035025,소,1
7643,4180025322,소,1
7644,4617031026,소,2
7645,4217012900,소,1
7646,5011025923,돼지,2
7647,4725033025,소,2
7648,4687025029,소,2
7649,4681036030,오리,40
7650,4687025029,소,2
7651,4825034025,소,1
7652,4579037025,소,5
7653,4518038025,소,1
7654,4687025029,소,1
7655,4157025626,소,3
7656,4518038025,소,1
7657,4518037024,소,13
7658,4671025035,소,9
7659,4683025027,소,3
7660,4376025026,소,1
7661,4579033025,소,4
7662,4579032028,소,4
7663,4420033025,사슴,4
7664,4713025326,소,1
7665,4182025032,소,1
7666,4713034021,소,1
7667,4725047024,소,11
7668,4683025027,소,4
7669,4719025334,닭,2000
7670,4572035022,닭,1500
7671,4719033028,소,2
7672,5013011400,돼지,4
7673,4831035029,소,3
7674,4518032022,오리,14
7675,4782036039,소,12
7676,4375032028,소,11
7677,4518037024,소,1
7678,4579037025,소,10
7679,4514033021,소,4
7680,4671025036,소,1
7681,4827038031,사슴,15
7682,4165037021,닭,5
7683,4413125035,소,2
7684,4480034022,돼지,63
7685,4681033021,소,1
7686,4617032022,소,1
7687,4518044024,소,1
7688,5011025025,돼지,6
7689,4165035021,닭,3
7690,4165035021,닭,10
7691,4159025627,소,6
7692,5011025923,돼지,3
7693,4518012200,소,39
7694,4223031028,소,1
7695,2824512200,소,3
7696,4713025321,소,9
7697,4159010200,돼지,187
7698,4521034032,닭,3
7699,4115010500,닭,44
7700,4882035022,소,2
7701,4155034025,닭,6
7702,4521032021,소,1
7703,4729035032,소,1
7704,3611032021,소,5
7705,4617031026,소,5
7706,5011025025,돼지,1
7707,4687033032,소,14
7708,4481038024,소,19
7709,4183038022,소,3
7710,4790037045,소,1
7711,5011025030,돼지,4
7712,4420041023,소,1
7713,4721025027,소,26
7714,5011031021,소,2
7715,2723011300,소,2
7716,4278025924,돼지,385
7717,4518044024,소,1
7718,4521034032,닭,3
7719,4521034030,닭,3
7720,4146132024,돼지,160
7721,4687033032,소,1
7722,4680025040,소,2
7723,2824510800,소,2
7724,4715040022,소,3
7725,4122034021,소,25
7726,4677035027,소,4
7727,4687033032,소,1
7728,5011031021,소,1
7729,4677035028,소,5
7730,4155025029,소,3
7731,4278025623,돼지,29
7732,4782036039,소,1
7733,4183038022,소,1
7734,5011025630,돼지,3
7735,4521034030,닭,3
7736,4521034031,닭,6
7737,4514038021,소,1
7738,4521034031,닭,9500
7739,4521034031,닭,14000
7740,2714011800,소,2
7741,5011025926,돼지,2
7742,4687033032,소,1
7743,4159025623,돼지,12
7744,4481038024,소,1
7745,4480039025,돼지,11
7746,4677035027,소,1
7747,4825034022,소,1
7748,4159025623,돼지,221
7749,4165039024,소,1
7750,4713012700,소,1
7751,4183039530,닭,1506
7752,4480037031,돼지,350
7753,4713035023,소,2
7754,4148025626,소,2
7755,4681032029,닭,400
7756,4518036026,소,7
7757,4518034025,소,1
7758,4122032023,돼지,550
7759,4825035025,소,4
7760,4521034030,닭,3
7761,4521034031,닭,15
7762,4521034031,닭,5
7763,4521034031,닭,5
7764,4150031025,사슴,2
7765,4122034021,소,1
7766,4311425030,소,7
7767,4684032025,소,1
7768,4278025625,돼지,57
7769,4278025328,돼지,101
7770,4825036024,돼지,5
7771,4420035029,돼지,194
7772,4717033026,돼지,1212
7773,4420041029,오리,5
7774,4420041029,돼지,42
7775,4672036024,소,1
7776,4313043023,돼지,239
7777,4423040024,닭,1
7778,4420025021,돼지,20
7779,4418033028,돼지,76
7780,4420035028,소,10
7781,4686038029,소,1
7782,4686032031,소,26
7783,4773042033,소,14
7784,4686038029,소,1
7785,4427025023,돼지,892
7786,4150036029,소,3
7787,4713025322,소,6
7788,2871034029,돼지,822
7789,4518034021,오리,20
7790,4827036025,돼지,3
7791,4825032021,돼지,1
7792,4825032022,돼지,3
7793,4159041038,사슴,3
7794,4420035025,소,3
7795,4729031021,소,22
7796,4683034022,소,2
7797,4420041021,돼지,80
7798,4686038029,소,1
7799,4420039032,돼지,62
7800,4713025937,소,3
7801,4480033031,돼지,156
7802,4518034025,소,1
7803,4480025027,돼지,70
7804,4519047026,소,1
7805,4377033024,닭,2
7806,4377033027,오리,4
7807,4518036026,소,1
7808,4686032031,소,1
7809,4377036022,닭,706
7810,4377025330,오리,110
7811,4278025625,돼지,3482
7812,2871034029,돼지,2355
7813,4150035028,돼지,6
7814,4480035021,돼지,63
7815,4420041028,돼지,59
7816,4150036027,소,3
7817,4480025331,돼지,62
7818,4480025331,돼지,49
7819,4792034029,소,17
7820,4136034023,소,1
7821,4420037023,소,1
7822,4579043033,소,1
7823,4376031027,소,2
7824,4413325037,소,5
7825,4683033031,소,98
7826,4427039028,소,1
7827,4180038021,닭,1000
7828,4180033025,닭,1300
7829,4311231025,사슴,1
7830,4159040027,닭,700
7831,5013025023,돼지,1
7832,4278025625,돼지,1512
7833,4420039030,돼지,1033
7834,4377025326,소,1
7835,4773042033,소,1
7836,4146133025,닭,817
7837,4673036024,오리,4
7838,4122035023,돼지,1619
7839,4480033023,돼지,18
7840,4122034026,돼지,600
7841,4683034025,소,1
7842,4480036022,돼지,44
7843,4211032024,소,1
7844,4480034027,돼지,40
7845,4420041029,돼지,41
7846,4423039035,소,1
7847,4413131025,소,1
7848,4122035023,돼지,524
7849,4420035025,소,1
7850,4713025321,소,3
7851,4111313300,돼지,469
7852,4420035030,돼지,2960
7853,4377025339,오리,1500
7854,4480034028,돼지,62
7855,4146135028,돼지,986
7856,4882036021,소,1
7857,4480036026,돼지,52
7858,4480035027,돼지,79
7859,4479039028,닭,1
7860,4480025331,돼지,199
7861,4713033033,소,1
7862,4413131027,닭,20
7863,4278025628,돼지,4064
7864,4155039027,돼지,692
7865,4418041026,돼지,1600
7866,4280031021,소,1
7867,4376033027,소,1
7868,4713025332,돼지,16749
7869,4683035026,소,16
7870,4480033024,소,3
7871,4480034022,닭,1
7872,4518025031,소,5
7873,4413325037,소,1
7874,4480025333,돼지,418
7875,4480035027,돼지,26
7876,4480035029,돼지,19
7877,5011025923,돼지,5
7878,4782025026,소,1
7879,4155032022,오리,20
7880,4375031029,돼지,646
7881,4514033021,소,3
7882,4480025333,돼지,30
7883,4377033024,오리,10
7884,4146135029,돼지,618
7885,4155032021,오리,60
7886,4377033023,오리,10
7887,4480033023,소,1
7888,4480033023,소,1
7889,4673036021,오리,4
7890,4377033024,오리,8
7891,4723013000,소,1
7892,4377033023,오리,20
7893,4377033024,오리,4
7894,4375031030,오리,2
7895,4377033024,오리,2
7896,4673036021,오리,4
7897,4375033027,오리,2
7898,4521033030,소,1
7899,4480033024,소,4
7900,4476036024,소,1
7901,4514012400,오리,8
7902,4513034024,오리,10
7903,4377034026,오리,5
7904,4377033023,오리,20
7905,4148035022,소,2
7906,4377033024,오리,20
7907,4377033022,오리,40
7908,4377033025,오리,20
7909,4514038024,소,1
7910,4579043033,소,2
7911,3611035027,소,7
7912,4713025625,소,3
7913,4480031023,소,25
7914,4377033025,오리,20
7915,4792025026,소,1
7916,4377033023,오리,20
7917,4377033024,오리,20
7918,4377033023,오리,20
7919,4377034026,오리,40
7920,4480032026,돼지,224
7921,4713034025,소,4
7922,4792025029,돼지,272
7923,4480033024,소,1
7924,4477036021,소,1
7925,4122034021,소,1
7926,4413136025,돼지,24
7927,4480035027,돼지,27
7928,4122034025,돼지,379
7929,4725033025,소,1
7930,4413136026,돼지,31
7931,4713025322,소,5
7932,4122011000,돼지,2084
7933,4165040024,돼지,994
7934,3171039025,소,6
7935,4150025327,돼지,5
7936,4480035029,돼지,415
7937,4480035027,돼지,1
7938,4155038022,소,18
7939,4376025026,소,1
7940,4514038025,소,1
7941,4420031025,소,2
7942,4180025326,닭,900
7943,4480039029,소,1
7944,4792038025,소,3
7945,4719033028,소,1
7946,4155031024,소,1
7947,4514034027,소,2
7948,4159037022,돼지,351
7949,4377033024,오리,40
7950,4377034025,오리,40
7951,4617037031,소,1
7952,4377033024,오리,60
7953,3611035027,소,1
7954,4377033024,오리,20
7955,4729031022,소,3
7956,4518038023,오리,6
7957,4687025032,소,1
7958,4377033025,오리,16
7959,4423039035,소,13
7960,4423039035,소,2
7961,4413136026,돼지,1422
7962,4377033024,오리,80
7963,4155041029,오리,14
7964,4377025341,오리,100
7965,4150037026,닭,6
7966,4617032026,소,1
7967,4377034025,오리,40
7968,4377033024,오리,3
7969,4377033024,오리,20
7970,4377033024,오리,20
7971,4377033024,오리,60
7972,4480035029,돼지,278
7973,4150025331,돼지,11
7974,4413325038,돼지,162
7975,4792025029,돼지,5500
7976,4213031021,돼지,42
7977,4146125029,돼지,300
7978,4729031021,소,14
7979,4413136027,돼지,314
7980,4480036028,돼지,567
7981,4729031026,소,4
7982,4211032024,돼지,4042
7983,4480035029,돼지,5
7984,4213031021,돼지,2086
7985,4313025031,돼지,340
7986,4673036026,오리,40
7987,4480035029,돼지,493
7988,4122025627,돼지,1264
7989,4376036030,돼지,249
7990,4313025027,돼지,100
7991,4122025629,닭,50
7992,4481031023,소,2
7993,2871032021,소,3
7994,2824512200,소,4
7995,3114011000,닭,20
7996,4717036021,소,1
7997,3114011000,닭,20
7998,4311425347,돼지,382
7999,4480035029,돼지,15
8000,4413325021,돼지,751
8001,4418033027,돼지,425
8002,4418033027,돼지,110
8003,4277035026,소,2
8004,4480035029,돼지,9
8005,4480035029,돼지,27
8006,4418033027,돼지,109
8007,4571039025,소,3
8008,4511312300,소,5
8009,4678038028,소,5
8010,4375037023,소,1
8011,4375037023,소,3
8012,4477035027,소,1
8013,4480035029,돼지,13
8014,4480035029,돼지,313
8015,4480035029,돼지,535
8016,4792038025,소,1
8017,4514034027,소,1
8018,4150025323,돼지,2
8019,4579037025,소,11
8020,4579033025,소,8
8021,4617031021,오리,80
8022,4715040022,소,8
8023,4518040021,닭,2000
8024,4150037025,소,4
8025,4480035029,돼지,495
8026,4155033028,오리,2
8027,5011025025,돼지,3
8028,4146125029,돼지,8
8029,5013025028,돼지,3
8030,2824512200,소,1
8031,4480035029,돼지,836
8032,4617031026,소,9
8033,4380034028,돼지,2082
8034,4278025627,돼지,610
8035,4155031026,오리,4
8036,4889033022,돼지,150
8037,4155031030,오리,3
8038,4580032025,오리,10
8039,4615013200,소,1
8040,4415040022,돼지,52
8041,3611036031,돼지,831
8042,3611032021,소,5
8043,4165036024,소,1
8044,4477033022,소,12
8045,4150025322,소,3
8046,4413133022,돼지,178
8047,4480035029,돼지,309
8048,4617012600,소,2
8049,4514037023,소,7
8050,4150035031,소,1
8051,4155033028,오리,1
8052,4315031027,소,1
8053,4150037025,소,1
8054,4518012200,소,1
8055,4784035031,소,1
8056,4721025027,소,16
8057,4413325026,돼지,533
8058,4579033025,소,1
8059,4157025321,소,1
8060,4150036022,돼지,161
8061,2824510800,소,1
8062,4413134023,오리,120
8063,4479036022,소,1
8064,4155039027,돼지,327
8065,4715040022,소,1
8066,4146135025,돼지,7
8067,4157025025,닭,107000
8068,4673036026,오리,2
8069,4617031025,오리,20
8070,4673036026,오리,20
8071,4680036027,소,1
8072,4617031025,오리,80
8073,4413134023,오리,10
8074,4617031025,오리,1
8075,4580032025,오리,10
8076,4167034030,오리,5
8077,4673036026,오리,2
8078,4167025037,닭,5
8079,4673036025,오리,20
8080,4673036025,오리,20
8081,4122034029,소,2
8082,4617031025,오리,80
8083,4150036029,소,1
8084,4617031025,오리,40
8085,4514037023,소,1
8086,4279025025,소,1
8087,4617031025,오리,40
8088,4155034035,오리,60
8089,4150037024,돼지,42
8090,4725032022,소,1
8091,4617031025,오리,80
8092,4571039025,소,1
8093,4420035028,소,1
8094,4311425030,소,20
8095,4680025040,소,2
8096,4148025626,소,2
8097,4155034035,오리,1
8098,4413331027,소,1
8099,4146135023,돼지,727
8100,4215013700,사슴,3
8101,4155039027,돼지,369
8102,4155039029,돼지,1574
8103,4573033023,닭,6000
8104,4180035022,닭,10
8105,4155031024,소,1
8106,4518033026,오리,5
8107,4155034028,오리,30
8108,4150025030,닭,6
8109,4165036023,닭,10
8110,2771025021,소,1
8111,4713025322,소,4
8112,5011025025,돼지,2
8113,4150036031,돼지,2353
8114,4882043027,오리,2
8115,4413136022,돼지,3823
8116,4480033023,소,5
8117,4155034028,오리,20
8118,4423036029,소,1
8119,4372025026,돼지,940
8120,4157036024,소,6
8121,4617012600,소,1
8122,4283035029,소,1
8123,4713025322,소,3
8124,4825035025,소,16
8125,4167025033,닭,750
8126,4148025626,소,1
8127,2644010200,닭,200
8128,4684025323,오리,10
8129,4571037024,닭,15000
8130,4680025037,소,4
8131,4427025022,소,1
8132,4518033026,오리,5
8133,4518033026,오리,5
8134,4146135025,돼지,199
8135,4375035028,돼지,750
8136,4725035031,소,1
8137,4681025022,소,1
8138,4617032026,소,1
8139,4150025031,돼지,1017
8140,4375035027,돼지,597
8141,4150036027,소,2
8142,4678038029,소,7
8143,4146125029,돼지,763
8144,4415025038,돼지,3412
8145,4423039035,소,1
8146,4150035032,돼지,92
8147,4155039021,돼지,31
8148,4684025026,소,1
8149,4376031027,소,1
8150,4729034023,소,1
8151,4684025333,오리,350
8152,4681033030,소,1
8153,4155034027,오리,40
8154,4167025040,돼지,220
8155,4514038024,소,1
8156,4415038024,소,1
8157,4155039029,돼지,194
8158,4155041027,돼지,1284
8159,4311425021,돼지,10
8160,4167025024,돼지,501
8161,4713025321,소,2
8162,4684025332,닭,2
8163,4518025026,소,4
8164,4155039034,돼지,2085
8165,4684025332,오리,100
8166,4150038023,돼지,502
8167,4311425021,돼지,563
8168,4273031033,소,1
8169,4715040024,소,11
8170,5013010400,돼지,5
8171,4773037049,돼지,7000
8172,4376031027,돼지,15
8173,4155039030,돼지,1925
8174,4717036026,돼지,40
8175,4155039034,돼지,1333
8176,4155039030,돼지,5147
8177,4683025028,소,2
8178,4150025027,돼지,215
8179,4571039022,소,1
8180,4514037023,소,2
8181,4155040026,돼지,12
8182,4713038027,소,2
8183,4713011700,소,3
8184,4683035026,소,1
8185,4683035026,소,4
8186,3171037024,소,8
8187,4683031028,소,22
8188,4427032022,소,5
8189,4514044024,닭,2000
8190,4155039021,돼지,176
8191,4684025026,소,1
8192,4155034023,소,2
8193,4725033026,소,1
8194,4725033021,소,1
8195,4683035026,소,33
8196,4155040029,돼지,1753
8197,4155039034,돼지,396
8198,4375034029,돼지,8
8199,4713025326,소,1
8200,4376037022,돼지,403
8201,3611036031,돼지,226
8202,4146134026,돼지,3
8203,4155040023,소,1
8204,4415033036,소,1
8205,4146134032,돼지,600
8206,4817038023,소,1
8207,4817038023,소,1
8208,4773037036,돼지,15
8209,4617031025,소,7
8210,4413136023,돼지,5
8211,4377035027,돼지,893
8212,4713025322,소,2
8213,4480033024,소,1
8214,4792034029,소,31
8215,4420040026,소,1
8216,4148035022,소,1
8217,4167031021,소,10
8218,4713025625,소,8
8219,4413135026,돼지,20
8220,4681033030,소,1
8221,4413136022,돼지,11
8222,4311425021,돼지,4
8223,4155042024,소,1
8224,4413135026,돼지,20
8225,4723033026,돼지,10
8226,4113110200,닭,1
8227,4113310100,닭,1
8228,4150025024,돼지,453
8229,4113310100,닭,1
8230,4113310100,닭,1
8231,4311431036,돼지,20
8232,4311431034,돼지,3
8233,4311132031,돼지,10
8234,4113310100,닭,1
8235,4155034023,소,1
8236,4825036024,돼지,7
8237,4827036025,돼지,2
8238,4825032021,돼지,2
8239,4514041026,닭,3000
8240,4617032026,소,6
8241,4713025321,소,1
8242,4415033036,소,1
8243,4518025031,소,9
8244,4311425329,돼지,71
8245,4374531022,돼지,5
8246,4773041035,소,6
8247,4713025322,소,15
8248,4480031023,소,13
8249,4148035022,소,1
8250,4311431031,돼지,5
8251,4514038024,소,2
8252,4882035027,소,1
8253,4681031021,소,2
8254,4413137021,돼지,10
8255,4211032024,소,1
8256,4833010500,닭,2
8257,4375031028,돼지,10
8258,4311431026,돼지,280
8259,4882035027,소,1
8260,4681033030,소,2
8261,4161034024,소,3
8262,4375035028,돼지,4
8263,4377032030,돼지,10
8264,4773031038,소,2
8265,4427039030,소,1
8266,4163011400,소,2
8267,4374525037,돼지,16
8268,4518039027,소,4
8269,4683033031,소,96
8270,4413137023,돼지,2
8271,4617039024,소,1
8272,4413135026,돼지,11
8273,4617038032,오리,1
8274,4678038029,소,58
8275,4682033032,소,1
8276,4420035028,소,4
8277,4423039035,소,1
8278,4615039021,소,1
8279,4687025031,소,3
8280,4729031022,소,4
8281,4480031023,소,1
8282,4375035028,돼지,30
8283,4375025037,돼지,8
8284,5013025023,돼지,2
8285,4421032031,소,1
8286,4413325031,소,4
8287,4161034024,소,1
8288,4313035031,소,2
8289,4375035028,돼지,20
8290,4375025037,돼지,11
8291,4374031021,소,29
8292,4579043033,소,8
8293,4514038024,소,1
8294,4580040025,소,3
8295,4812131036,소,20
8296,4146133023,사슴,2
8297,4725034023,소,36
8298,4476032028,소,1
8299,4476042026,소,1
